Cust ID,First_Name,Last_Name,Gender,Age,Income,Phone Number,Email Address,Zip Code,Credit Rating
4316,Emily,North,F,35,90000,(579) 230-0222,Emily.North@gmail.com,71873,Rising_Star
4317,Michelle,Adams,F,45,90000,(424) 593-6193,Michelle.Adams@gmail.com,24128,Rising_Star
4318,Kathy,Meyers,F,43,90000,(809) 844-9084,Kathy.Meyers@gmail.com,11647,Rising_Star
4319,William,Rosenthal,M,28,90000,(334) 860-2259,William.Rosenthal@gmail.com,21853,Rising_Star
4320,Tina,Meyers,F,62,90000,(199) 303-8925,Tina.Meyers@gmail.com,76856,Rising_Star
4321,Nick,Moss,M,30,90000,(469) 080-7277,Nick.Moss@gmail.com,74770,Rising_Star
4322,James,Andrews,M,34,90000,(239) 837-1921,James.Andrews@gmail.com,17834,Rising_Star
4323,Jim,Wesley,M,52,90000,(319) 302-8115,Jim.Wesley@gmail.com,25681,Rising_Star
4324,Mark,Foster,M,26,90000,(860) 289-4276,Mark.Foster@gmail.com,53442,Rising_Star
4325,Jack,Morgan,M,44,90000,(816) 626-0412,Jack.Morgan@gmail.com,94511,Rising_Star
4326,Jennifer,Rappaport,F,36,90000,(419) 149-8455,Jennifer.Rappaport@gmail.com,33439,Rising_Star
4327,Francis,Kerr,M,46,90000,(689) 995-3871,Francis.Kerr@gmail.com,54388,Rising_Star
4328,Matthew,Cato,M,54,90000,(537) 627-1068,Matthew.Cato@gmail.com,51702,Rising_Star
4329,Edward,Van Guy,M,51,90000,(537) 647-2891,Edward.Van Guy@gmail.com,85529,Rising_Star
4330,Ellen,Snead,F,46,90000,(732) 281-6535,Ellen.Snead@gmail.com,37113,Rising_Star
4331,Eileen,Woods,F,67,90000,(437) 614-3534,Eileen.Woods@gmail.com,36883,Fallen_Angel
4332,Lauren,Bush,F,48,88888.89,(569) 128-0653,Lauren.Bush@gmail.com,21460,Fallen_Angel
4333,Nick,Li,M,31,88888.89,(784) 298-0662,Nick.Li@gmail.com,20325,Fallen_Angel
4334,Nathan,Crouch,M,29,88888.89,(884) 949-0787,Nathan.Crouch@gmail.com,44613,Fallen_Angel
4335,Monica,Fulton,F,37,88888.89,(394) 004-8884,Monica.Fulton@gmail.com,23638,Fallen_Angel
4336,Carol,Manders,F,41,88888.89,(743) 283-6487,Carol.Manders@gmail.com,94265,Fallen_Angel
4337,Thomas,Bush,M,33,88888.89,(759) 673-4939,Thomas.Bush@gmail.com,20360,Subprime_Holder
4338,Lindsay,Meredith,F,43,86111.11,(699) 889-0533,Lindsay.Meredith@gmail.com,85189,Prime_Holder
4339,Lynne,Newsome,F,30,86111.11,(762) 213-0777,Lynne.Newsome@gmail.com,46962,Subprime_Holder
4340,Lisa,Whitaker,F,46,86111.11,(324) 234-5484,Lisa.Whitaker@gmail.com,16916,Prime_Holder
4341,Joseph,Manders,M,58,86111.11,(834) 382-2521,Joseph.Manders@gmail.com,46559,Subprime_Holder
4342,Sue,Daniels,F,52,86111.11,(723) 647-2507,Sue.Daniels@gmail.com,29938,Prime_Holder
4343,Lucy,Meredith,F,50,86111.11,(579) 882-1059,Lucy.Meredith@gmail.com,23785,Subprime_Holder
4344,Larry,Baker,M,45,83333.33,(543) 755-4973,Larry.Baker@gmail.com,49572,Prime_Holder
4345,Rachel,Erving,F,46,83333.33,(253) 423-5674,Rachel.Erving@gmail.com,85014,Prime_Holder
4346,Ross,Daniels,M,51,83333.33,(875) 619-5831,Ross.Daniels@gmail.com,40524,Prime_Holder
4347,Susan,Hood,F,32,83333.33,(712) 767-7447,Susan.Hood@gmail.com,40127,Prime_Holder
4348,Stephanie,Baker,F,37,83333.33,(253) 364-5589,Stephanie.Baker@gmail.com,26700,Rising_Star
4349,Lee,Anthony,M,44,80555.56,(507) 559-5083,Lee.Anthony@gmail.com,80981,Rising_Star
4350,John,Malone,M,27,80555.56,(305) 468-8844,John.Malone@gmail.com,73219,Fallen_Angel
4351,Monica,Hood,F,42,80555.56,(337) 568-9821,Monica.Hood@gmail.com,95375,Fallen_Angel
4352,Matthew,Spasser,M,54,80555.56,(197) 249-8455,Matthew.Spasser@gmail.com,86069,Fallen_Angel
4353,Annette,Franklin,F,48,80555.56,(385) 547-0847,Annette.Franklin@gmail.com,87369,Fallen_Angel
4354,Carol,Anthony,F,46,80555.56,(432) 529-6779,Carol.Anthony@gmail.com,79840,Rising_Star
4355,Alan,Reagan,M,31,80000,(637) 077-9446,Alan.Reagan@gmail.com,44820,Rising_Star
4356,Daniel,Garvey,M,52,80000,(747) 674-1954,Daniel.Garvey@gmail.com,59774,Rising_Star
4357,Michelle,Tonelli,F,27,80000,(801) 280-9559,Michelle.Tonelli@gmail.com,23880,Rising_Star
4358,Richard,Allen,M,32,80000,(277) 091-5096,Richard.Allen@gmail.com,79207,Rising_Star
4359,Larry,O'Hara,M,33,80000,(363) 102-3836,Larry.O'Hara@gmail.com,23515,Rising_Star
4360,Lindsay,Leber,F,35,80000,(311) 883-2203,Lindsay.Leber@gmail.com,43125,Rising_Star
4361,Wendy,Baker,F,51,80000,(531) 493-8734,Wendy.Baker@gmail.com,52371,Rising_Star
4362,Laura,Meredith,F,36,80000,(327) 136-9133,Laura.Meredith@gmail.com,62974,Rising_Star
4363,Alexander,Scott,M,34,80000,(570) 945-8937,Alexander.Scott@gmail.com,51475,Rising_Star
4364,Allison,Abbot,F,39,80000,(248) 856-1981,Allison.Abbot@gmail.com,23389,Rising_Star
4365,Alexander,Anthony,M,21,80000,(216) 351-0227,Alexander.Anthony@gmail.com,86329,Rising_Star
4366,Kimberly,Johnson,F,50,80000,(783) 579-7368,Kimberly.Johnson@gmail.com,83813,Rising_Star
4367,Nancy,McCallister,F,41,80000,(464) 869-6058,Nancy.McCallister@gmail.com,21640,Rising_Star
4368,Peter,Joseph,M,24,80000,(694) 291-4215,Peter.Joseph@gmail.com,39012,Rising_Star
4369,Fred ,Perez,M,19,80000,(568) 052-2253,Fred .Perez@gmail.com,29981,Rising_Star
4370,Frank ,Paxson,M,29,80000,(471) 945-8451,Frank .Paxson@gmail.com,42508,Rising_Star
4371,Joseph,Bono,M,40,80000,(216) 972-1951,Joseph.Bono@gmail.com,70574,Rising_Star
4372,Deborah,Griffey,F,23,80000,(451) 786-5148,Deborah.Griffey@gmail.com,33293,Rising_Star
4373,Kimberly,Oats,F,46,77777.78,(218) 411-8767,Kimberly.Oats@gmail.com,22271,Rising_Star
4374,David,Arnold,M,52,77777.78,(859) 384-1293,David.Arnold@gmail.com,49417,Rising_Star
4375,Luke,Russell,M,39,77777.78,(564) 505-0105,Luke.Russell@gmail.com,12316,Rising_Star
4376,Lisa,Franklin,F,32,77777.78,(322) 754-2569,Lisa.Franklin@gmail.com,16085,Rising_Star
4377,Scott,Gallon,M,43,77777.78,(848) 078-4483,Scott.Gallon@gmail.com,25742,Rising_Star
4378,Sue,Abbot,F,31,77777.78,(487) 986-8092,Sue.Abbot@gmail.com,27687,Rising_Star
4379,Jack,Farmer,M,50,75000,(677) 933-0278,Jack.Farmer@gmail.com,77113,Rising_Star
4380,Jim,Caroll,M,49,75000,(511) 784-9552,Jim.Caroll@gmail.com,23212,Rising_Star
4381,Daniel,Rose,M,51,75000,(863) 900-6393,Daniel.Rose@gmail.com,57028,Rising_Star
4382,William,Scott,M,30,75000,(792) 220-0614,William.Scott@gmail.com,43831,Rising_Star
4383,Paul,Sax,M,29,75000,(686) 672-2087,Paul.Sax@gmail.com,58598,Rising_Star
4384,Rachel,Gallon,F,46,75000,(358) 548-5196,Rachel.Gallon@gmail.com,29893,Rising_Star
4385,Ross,Farmer,M,30,75000,(816) 326-0303,Ross.Farmer@gmail.com,63801,Fallen_Angel
4386,Steven,Searcy,M,30,75000,(112) 769-4628,Steven.Searcy@gmail.com,35720,Fallen_Angel
4387,Susan,Rodriguez,F,33,75000,(231) 919-4222,Susan.Rodriguez@gmail.com,20945,Fallen_Angel
4388,Fred ,Elmers,M,35,72222.22,(577) 735-4754,Fred .Elmers@gmail.com,47971,Fallen_Angel
4389,James,Van Guy,M,59,72222.22,(113) 881-7937,James.Van Guy@gmail.com,19614,Fallen_Angel
4390,Christina,Nolan,F,41,72222.22,(466) 670-4411,Christina.Nolan@gmail.com,44625,Fallen_Angel
4391,Tina,Wesley,F,53,72222.22,(752) 566-9686,Tina.Wesley@gmail.com,63186,Subprime_Holder
4392,Nathan,Steen,M,34,72222.22,(625) 804-1154,Nathan.Steen@gmail.com,69919,Prime_Holder
4393,Pam,Garvey,F,40,72222.22,(491) 324-9545,Pam.Garvey@gmail.com,37592,Subprime_Holder
4394,John,Searcy,M,44,72222.22,(270) 839-6159,John.Searcy@gmail.com,48026,Prime_Holder
4395,Monica,Elmers,F,32,72222.22,(538) 995-1841,Monica.Elmers@gmail.com,28612,Subprime_Holder
4396,Matthew,Tower,M,46,72222.22,(716) 028-0373,Matthew.Tower@gmail.com,59901,Prime_Holder
4397,Annette,Rappaport,F,38,72222.22,(706) 198-2947,Annette.Rappaport@gmail.com,88122,Subprime_Holder
4398,Christina,Stoner,F,45,70000,(304) 221-8501,Christina.Stoner@gmail.com,87753,Prime_Holder
4399,William,Anthony,M,52,70000,(737) 331-8762,William.Anthony@gmail.com,88410,Prime_Holder
4400,Allison,Wesley,F,53,70000,(702) 579-0167,Allison.Wesley@gmail.com,73587,Prime_Holder
4401,Jill,Johnson,F,37,70000,(113) 445-2891,Jill.Johnson@gmail.com,84331,Prime_Holder
4402,Tina,Kipper,F,60,70000,(855) 727-8924,Tina.Kipper@gmail.com,73513,Rising_Star
4403,James,Bowden,M,42,70000,(409) 219-8832,James.Bowden@gmail.com,83856,Rising_Star
4404,Jim,O'Neil,M,48,70000,(210) 571-3976,Jim.O'Neil@gmail.com,20675,Fallen_Angel
4405,Mitch,Faulk,M,47,70000,(509) 514-2146,Mitch.Faulk@gmail.com,76880,Fallen_Angel
4406,Jack,Oats,M,34,70000,(420) 984-4542,Jack.Oats@gmail.com,53420,Fallen_Angel
4407,Jennifer,Benjamin,F,37,70000,(774) 044-6004,Jennifer.Benjamin@gmail.com,14881,Fallen_Angel
4408,Eileen,Ness,F,35,70000,(611) 761-3016,Eileen.Ness@gmail.com,42746,Rising_Star
4409,Francis,Fisch,M,43,69444.44,(482) 407-0623,Francis.Fisch@gmail.com,89515,Rising_Star
4410,Jennifer,Ness,F,41,69444.44,(671) 923-8107,Jennifer.Ness@gmail.com,34037,Rising_Star
4411,Cedric,Billingham,M,39,69444.44,(668) 709-8261,Cedric.Billingham@gmail.com,75508,Rising_Star
4412,Jill,Andrews,F,53,69444.44,(479) 746-2766,Jill.Andrews@gmail.com,12479,Rising_Star
4413,Lynne,Stein,F,20,69444.44,(633) 815-4334,Lynne.Stein@gmail.com,40620,Rising_Star
4414,Mark,Stoner,M,50,69444.44,(727) 781-3655,Mark.Stoner@gmail.com,81706,Rising_Star
4415,Luke,Tower,M,50,69444.44,(814) 844-8879,Luke.Tower@gmail.com,48047,Rising_Star
4416,Lisa,Fisch,F,39,69444.44,(302) 791-9431,Lisa.Fisch@gmail.com,12528,Rising_Star
4417,Joseph,Arnold,M,55,69444.44,(780) 985-1333,Joseph.Arnold@gmail.com,68418,Rising_Star
4418,Scott,Morgan,M,31,69444.44,(737) 169-7917,Scott.Morgan@gmail.com,86319,Rising_Star
4419,Frank ,Koh,M,50,66666.67,(326) 953-8451,`,82718,Rising_Star
4420,Steven,Gallon,M,51,66666.67,(656) 400-2727,Steven.Gallon@gmail.com,11968,Rising_Star
4421,Jack,Martin,M,23,66666.67,(263) 190-2513,Jack.Martin@gmail.com,36706,Rising_Star
4422,Connie,Rader,F,57,66666.67,(542) 889-7934,Connie.Rader@gmail.com,15000,Rising_Star
4423,Thomas,Benjamin,M,46,66666.67,(829) 736-6718,Thomas.Benjamin@gmail.com,26161,Rising_Star
4424,Jennifer,Caroll,F,49,66666.67,(320) 242-0719,Jennifer.Caroll@gmail.com,79778,Rising_Star
4425,Kathryn,Glickman,F,38,66666.67,(184) 098-9076,Kathryn.Glickman@gmail.com,41610,Rising_Star
4426,Peter,Trane,M,29,66666.67,(203) 624-8091,Peter.Trane@gmail.com,21799,Fallen_Angel
4427,Paul,Arnold,M,38,66666.67,(731) 702-1367,Paul.Arnold@gmail.com,50261,Fallen_Angel
4428,Rachel,Koh,F,35,66666.67,(409) 653-9458,Rachel.Koh@gmail.com,11326,Fallen_Angel
4429,Ross,Rose,M,23,66666.67,(195) 500-3766,Ross.Rose@gmail.com,32012,Fallen_Angel
4430,Steven,Perez,M,41,66666.67,(355) 155-6905,Steven.Perez@gmail.com,63570,Fallen_Angel
4431,Edward,Metzger,M,35,63888.89,(416) 576-3119,Edward.Metzger@gmail.com,55480,Fallen_Angel
4432,Matthew,Searcy,M,46,63888.89,(277) 432-8273,Matthew.Searcy@gmail.com,79374,Subprime_Holder
4433,Fred ,Miller,M,56,63888.89,(448) 138-0135,Fred .Miller@gmail.com,40530,Prime_Holder
4434,Cal,Golden,M,25,63888.89,(473) 277-4749,Cal.Golden@gmail.com,33595,Subprime_Holder
4435,Lucy,Oats,F,51,63888.89,(469) 914-4731,Lucy.Oats@gmail.com,64808,Prime_Holder
4436,Jack,Van Guy,M,66,63888.89,(496) 280-2206,Jack.Van Guy@gmail.com,17722,Subprime_Holder
4437,Marianne,Garner,F,36,63888.89,(773) 217-0238,Marianne.Garner@gmail.com,78631,Prime_Holder
4438,Nick,Click,M,48,63888.89,(300) 285-9645,Nick.Click@gmail.com,41114,Subprime_Holder
4439,Nathan,Holcombe,M,34,63888.89,(699) 968-7822,Nathan.Holcombe@gmail.com,11962,Prime_Holder
4440,Pam,Rose,F,57,63888.89,(779) 688-9494,Pam.Rose@gmail.com,70685,Fallen_Angel
4441,John,Metzger,M,37,63888.89,(379) 216-9139,John.Metzger@gmail.com,29979,Fallen_Angel
4442,Monica,Nolan,F,48,63888.89,(792) 175-0311,Monica.Nolan@gmail.com,13326,Fallen_Angel
4443,Matthew,Bell,M,53,63888.89,(310) 512-4553,Matthew.Bell@gmail.com,20922,Fallen_Angel
4444,Eileen,Waite,F,41,61111.11,(693) 317-1377,Eileen.Waite@gmail.com,84055,Fallen_Angel
4445,Joseph,Tower,M,39,61111.11,(225) 016-2761,Joseph.Tower@gmail.com,30921,Subprime_Holder
4446,Stephanie,Caroll,F,42,61111.11,(826) 466-9578,Stephanie.Caroll@gmail.com,43529,Prime_Holder
4447,Fred ,Ness,M,46,61111.11,(530) 180-2309,Fred .Ness@gmail.com,38253,Subprime_Holder
4448,Nancy,Tucker,F,46,61111.11,(401) 636-7272,Nancy.Tucker@gmail.com,47115,Prime_Holder
4449,Lynne,Peters,F,34,61111.11,(559) 777-1991,Lynne.Peters@gmail.com,22334,Subprime_Holder
4450,Mark,Nolan,M,44,61111.11,(383) 869-4697,Mark.Nolan@gmail.com,94790,Prime_Holder
4451,Luke,Waite,M,38,61111.11,(486) 485-1384,Luke.Waite@gmail.com,18965,Subprime_Holder
4452,Lisa,Billingham,F,18,61111.11,(796) 199-1996,Lisa.Billingham@gmail.com,43435,Prime_Holder
4453,Joseph,Hope,M,31,61111.11,(646) 238-6261,Joseph.Hope@gmail.com,29935,Prime_Holder
4454,Amy,Jones,F,50,60000,(274) 170-7745,Amy.Jones@gmail.com,43446,Prime_Holder
4455,Karen,Carter,F,53,60000,(494) 953-7709,Karen.Carter@gmail.com,11689,Prime_Holder
4456,Cedric,Trane,M,34,60000,(127) 444-5685,Cedric.Trane@gmail.com,64156,Rising_Star
4457,Emily,Leber,F,44,60000,(528) 221-0102,Emily.Leber@gmail.com,72851,Rising_Star
4458,Laura,Radford,F,49,60000,(511) 666-1932,Laura.Radford@gmail.com,78203,Fallen_Angel
4459,Kimberly,Andrews,F,24,60000,(312) 249-8864,Kimberly.Andrews@gmail.com,41235,Fallen_Angel
4460,Kimberly,Rodriguez,F,25,60000,(251) 475-0887,Kimberly.Rodriguez@gmail.com,20795,Fallen_Angel
4461,Francis,Bell,M,39,60000,(690) 929-0245,Francis.Bell@gmail.com,38039,Fallen_Angel
4462,Eileen,Bono,F,15,60000,(692) 706-5183,Eileen.Bono@gmail.com,31798,Rising_Star
4463,Edward,Spasser,M,47,60000,(404) 873-2266,Edward.Spasser@gmail.com,74084,Rising_Star
4464,Ellen,Martin,F,34,60000,(436) 706-5153,Ellen.Martin@gmail.com,66874,Rising_Star
4465,David,Sosa,M,39,60000,(557) 045-8062,David.Sosa@gmail.com,15375,Rising_Star
4466,Ellen,Woods,F,41,58333.33,(446) 908-5707,Ellen.Woods@gmail.com,66299,Rising_Star
4467,Ross,Arnold,M,42,58333.33,(843) 673-1646,Ross.Arnold@gmail.com,45560,Rising_Star
4468,Carol,Van Guy,F,35,58333.33,(505) 552-5926,Carol.Van Guy@gmail.com,93191,Rising_Star
4469,Francis,Martin,M,42,58333.33,(680) 934-6069,Francis.Martin@gmail.com,50582,Rising_Star
4470,Mitch,Li,M,41,58333.33,(849) 280-1143,Mitch.Li@gmail.com,45676,Rising_Star
4471,Kathryn,Crouch,F,42,58333.33,(412) 084-0944,Kathryn.Crouch@gmail.com,48675,Rising_Star
4472,Peter,Billingham,M,38,58333.33,(286) 964-4261,Peter.Billingham@gmail.com,61234,Rising_Star
4473,Paul,Woods,M,26,58333.33,(402) 224-1492,Paul.Woods@gmail.com,84999,Rising_Star
4474,Rachel,Rader,F,42,58333.33,(844) 896-0637,Rachel.Rader@gmail.com,86565,Rising_Star
4475,Ross,Cato,M,30,58333.33,(301) 237-6404,Ross.Cato@gmail.com,84708,Rising_Star
4476,Deborah,Snead,F,41,55555.56,(580) 254-9094,Deborah.Snead@gmail.com,95793,Rising_Star
4477,Monica,Rose,F,32,55555.56,(524) 398-6771,Monica.Rose@gmail.com,55060,Rising_Star
4478,Sue,Ness,F,35,55555.56,(602) 374-2963,Sue.Ness@gmail.com,39004,Rising_Star
4479,Frank ,Miller,M,46,55555.56,(390) 216-9731,Frank .Miller@gmail.com,16108,Rising_Star
4480,Marianne,Pak,F,41,55555.56,(784) 980-0558,Marianne.Pak@gmail.com,71833,Fallen_Angel
4481,Nick,Newsome,M,49,55555.56,(784) 706-4534,Nick.Newsome@gmail.com,23184,Fallen_Angel
4482,Nathan,Rader,M,47,55555.56,(416) 707-1011,Nathan.Rader@gmail.com,33576,Fallen_Angel
4483,Pam,Snead,F,57,55555.56,(714) 571-0825,Pam.Snead@gmail.com,47525,Fallen_Angel
4484,John,Golden,M,41,55555.56,(581) 465-3937,John.Golden@gmail.com,40694,Fallen_Angel
4485,Monica,Manders,F,29,55555.56,(768) 964-5489,Monica.Manders@gmail.com,10284,Fallen_Angel
4486,Susan,Martin,F,47,52777.78,(160) 685-8377,Susan.Martin@gmail.com,82184,Subprime_Holder
4487,Mary,Jordan,F,39,52777.78,(476) 062-2111,Mary.Jordan@gmail.com,66313,Prime_Holder
4488,Nancy,Corbett,F,24,52777.78,(860) 579-1644,Nancy.Corbett@gmail.com,67800,Subprime_Holder
4489,Lynne,Golden,F,51,52777.78,(484) 393-5901,Lynne.Golden@gmail.com,24462,Prime_Holder
4490,Mark,Griffey,M,32,52777.78,(187) 563-1327,Mark.Griffey@gmail.com,52413,Subprime_Holder
4491,Luke,Stephens,M,39,52777.78,(484) 102-5587,Luke.Stephens@gmail.com,84748,Prime_Holder
4492,Lisa,Daniels,F,27,52777.78,(841) 516-5936,Lisa.Daniels@gmail.com,79101,Subprime_Holder
4493,Daniel,Sosa,M,31,50000,(308) 767-0193,Daniel.Sosa@gmail.com,69077,Prime_Holder
4494,Michelle,Bush,F,49,50000,(328) 777-5314,Michelle.Bush@gmail.com,94901,Fallen_Angel
4495,Connie,Holcombe,F,32,50000,(695) 875-6013,Connie.Holcombe@gmail.com,36031,Fallen_Angel
4496,Richard,O'Hara,M,42,50000,(655) 727-7857,Richard.O'Hara@gmail.com,64362,Fallen_Angel
4497,Annette,Miller,F,45,50000,(738) 866-2971,Annette.Miller@gmail.com,67064,Fallen_Angel
4498,Wendy,Meyers,F,45,50000,(481) 996-7187,Wendy.Meyers@gmail.com,24161,Fallen_Angel
4499,Tina,Abbot,F,44,50000,(183) 644-0358,Tina.Abbot@gmail.com,11169,Subprime_Holder
4500,Jim,Benjamin,M,29,50000,(753) 160-7828,Jim.Benjamin@gmail.com,83098,Prime_Holder
4501,Thomas,O'Neil,M,40,50000,(339) 378-6383,Thomas.O'Neil@gmail.com,42152,Subprime_Holder
4502,Jim,Rappaport,M,30,50000,(550) 166-0332,Jim.Rappaport@gmail.com,31673,Prime_Holder
4503,Jennifer,Boder,F,39,50000,(585) 122-8543,Jennifer.Boder@gmail.com,73139,Subprime_Holder
4504,Fred ,Caroll,M,47,50000,(765) 437-0116,Fred .Caroll@gmail.com,30387,Prime_Holder
4505,Michael,Wilson,M,39,50000,(664) 562-2798,Michael.Wilson@gmail.com,27602,Subprime_Holder
4506,Frank ,Hope,M,37,50000,(705) 891-3809,Frank .Hope@gmail.com,37498,Prime_Holder
4507,Mitch,Dunn,M,45,50000,(189) 499-0195,Mitch.Dunn@gmail.com,76228,Prime_Holder
4508,Kathryn,Stephens,F,55,50000,(779) 165-9029,Kathryn.Stephens@gmail.com,70634,Prime_Holder
4509,Deborah,Miller,F,39,50000,(508) 988-6111,Deborah.Miller@gmail.com,30661,Prime_Holder
4510,Peter,Sosa,M,49,50000,(556) 683-4525,Peter.Sosa@gmail.com,24461,Rising_Star
4511,Daniel,Foster,M,55,50000,(533) 433-4877,Daniel.Foster@gmail.com,61009,Rising_Star
4512,Paul,Bailey,M,24,50000,(876) 329-8043,Paul.Bailey@gmail.com,47059,Fallen_Angel
4513,Rachel,Hood,F,36,50000,(180) 083-3239,Rachel.Hood@gmail.com,69584,Fallen_Angel
4514,Scott,Matthews,M,33,47222.22,(168) 163-2017,Scott.Matthews@gmail.com,88115,Fallen_Angel
4515,James,Oats,M,25,47222.22,(770) 634-3388,James.Oats@gmail.com,58136,Fallen_Angel
4516,Marianne,Shelby,F,43,47222.22,(632) 762-7175,Marianne.Shelby@gmail.com,15139,Subprime_Holder
4517,Nick,Bailey,M,35,47222.22,(483) 282-3889,Nick.Bailey@gmail.com,63486,Prime_Holder
4518,Nathan,Foster,M,42,47222.22,(251) 562-6797,Nathan.Foster@gmail.com,28865,Subprime_Holder
4519,Pam,Stone,F,28,47222.22,(445) 778-2883,Pam.Stone@gmail.com,17381,Prime_Holder
4520,John,Franklin,M,61,47222.22,(598) 493-7816,John.Franklin@gmail.com,94235,Subprime_Holder
4521,Cedric,Joseph,M,29,44444.44,(727) 230-7651,Cedric.Joseph@gmail.com,59270,Prime_Holder
4522,Jill,Rodriguez,F,29,44444.44,(157) 535-4444,Jill.Rodriguez@gmail.com,72037,Subprime_Holder
4523,Lindsay,Jones,F,38,44444.44,(157) 484-1643,Lindsay.Jones@gmail.com,46187,Prime_Holder
4524,Mary,Washington,F,29,44444.44,(659) 453-4727,Mary.Washington@gmail.com,23166,Prime_Holder
4525,Nancy,Stone,F,22,44444.44,(637) 629-3086,Nancy.Stone@gmail.com,15899,Prime_Holder
4526,Lynne,Joseph,F,37,44444.44,(514) 127-2212,Lynne.Joseph@gmail.com,40176,Prime_Holder
4527,Mark,Moss,M,44,44444.44,(364) 862-7678,Mark.Moss@gmail.com,25115,Rising_Star
4528,Luke,Gallon,M,47,44444.44,(183) 563-7114,Luke.Gallon@gmail.com,45868,Rising_Star
4529,Thomas,Rappaport,M,38,41666.67,(162) 748-8529,Thomas.Rappaport@gmail.com,73171,Fallen_Angel
4530,Michael,Kennedy,M,53,41666.67,(434) 780-6762,Michael.Kennedy@gmail.com,26850,Fallen_Angel
4531,Mitch,Moss,M,47,41666.67,(298) 610-8814,Mitch.Moss@gmail.com,82698,Subprime_Holder
4532,Kathryn,Steen,F,48,41666.67,(807) 436-6835,Kathryn.Steen@gmail.com,46125,Prime_Holder
4533,Peter,McCallister,M,32,41666.67,(625) 084-9551,Peter.McCallister@gmail.com,56290,Subprime_Holder
4534,Paul,Searcy,M,6,41666.67,(635) 799-7009,Paul.Searcy@gmail.com,72604,Prime_Holder
4535,Cal,Stein,M,36,38888.89,(164) 186-8537,Cal.Stein@gmail.com,16996,Subprime_Holder
4536,Lucy,Morgan,F,54,38888.89,(510) 008-4211,Lucy.Morgan@gmail.com,57205,Prime_Holder
4537,James,Morgan,M,59,38888.89,(764) 646-1189,James.Morgan@gmail.com,84088,Subprime_Holder
4538,Lauren,Clinton,F,36,38888.89,(585) 518-4686,Lauren.Clinton@gmail.com,12327,Prime_Holder
4539,Marianne,McCallister,F,46,38888.89,(548) 610-8538,Marianne.McCallister@gmail.com,53345,Prime_Holder
4540,Nick,Stein,M,38,38888.89,(800) 632-3344,Nick.Stein@gmail.com,77130,Prime_Holder
4541,Nathan,Faulk,M,41,38888.89,(209) 740-5185,Nathan.Faulk@gmail.com,88341,Prime_Holder
4542,Pam,Tower,F,47,38888.89,(300) 657-4771,Pam.Tower@gmail.com,95053,Rising_Star
4543,Lee,Johnson,M,50,36111.11,(366) 434-9441,Lee.Johnson@gmail.com,93074,Rising_Star
4544,Jennifer,Perez,F,37,36111.11,(460) 237-3426,Jennifer.Perez@gmail.com,89748,Fallen_Angel
4545,Lindsay,Ford,F,16,36111.11,(334) 055-9686,Lindsay.Ford@gmail.com,22143,Fallen_Angel
4546,Mary,Faulk,F,49,36111.11,(725) 498-2018,Mary.Faulk@gmail.com,71617,Fallen_Angel
4547,Nancy,Glickman,F,51,36111.11,(575) 119-3189,Nancy.Glickman@gmail.com,32407,Fallen_Angel
4548,Lynne,Garner,F,27,36111.11,(758) 202-7445,Lynne.Garner@gmail.com,60655,Rising_Star
4549,Mark,Arnold,M,53,36111.11,(829) 019-7483,Mark.Arnold@gmail.com,70478,Rising_Star
4550,Bill,Click,M,49,33333.33,(853) 691-7647,Bill.Click@gmail.com,31823,Fallen_Angel
4551,Kathy,O'Neil,F,32,33333.33,(883) 484-6274,Kathy.O'Neil@gmail.com,12627,Fallen_Angel
4552,Jack,Bell,M,60,33333.33,(260) 205-6126,Jack.Bell@gmail.com,53753,Subprime_Holder
4553,Michael,Garner,M,52,33333.33,(684) 269-1868,Michael.Garner@gmail.com,39574,Prime_Holder
4554,Mitch,Click,M,32,33333.33,(544) 622-3219,Mitch.Click@gmail.com,91589,Subprime_Holder
4555,Kathryn,Bauer,F,37,33333.33,(421) 117-6165,Kathryn.Bauer@gmail.com,70503,Prime_Holder
4556,Peter,Rose,M,36,33333.33,(194) 777-8453,Peter.Rose@gmail.com,15138,Subprime_Holder
4557,Alexander,Bowden,M,31,30555.56,(585) 170-8379,Alexander.Bowden@gmail.com,57956,Prime_Holder
4558,Edward,Matthews,M,58,30555.56,(245) 350-2933,Edward.Matthews@gmail.com,19600,Subprime_Holder
4559,Fred ,Hope,M,29,30555.56,(292) 004-2276,Fred .Hope@gmail.com,34424,Prime_Holder
4560,Lauren,Bauer,F,36,30555.56,(130) 564-4534,Lauren.Bauer@gmail.com,68755,Prime_Holder
4561,Marianne,Tucker,F,43,30555.56,(478) 370-9359,Marianne.Tucker@gmail.com,92626,Prime_Holder
4562,Nick,Ross,M,38,30555.56,(842) 993-5931,Nick.Ross@gmail.com,69179,Prime_Holder
4563,Nathan,Nolan,M,54,30555.56,(199) 351-0903,Nathan.Nolan@gmail.com,53845,Rising_Star
4564,Beth,Li,F,32,27777.78,(715) 974-7272,Beth.Li@gmail.com,81080,Rising_Star
4565,Allison,Boder,F,48,27777.78,(846) 176-4874,Allison.Boder@gmail.com,83033,Fallen_Angel
4566,Francis,Cato,M,15,27777.78,(322) 106-1137,Francis.Cato@gmail.com,64083,Fallen_Angel
4567,Lindsay,Ross,F,32,27777.78,(537) 049-4459,Lindsay.Ross@gmail.com,86947,Fallen_Angel
